date,iso,country,geoName,geoCode,coronavirus,covid,dry cough,fever,shortness of breath,face mask
2020-01-23,US,United States,California,US-CA,5,0,13,49,14,3
2020-01-24,US,United States,California,US-CA,9,0,16,50,24,2
2020-01-25,US,United States,California,US-CA,11,0,28,48,13,4
2020-01-26,US,United States,California,US-CA,17,0,13,40,17,6
2020-01-27,US,United States,California,US-CA,17,0,20,46,12,7
2020-01-28,US,United States,California,US-CA,19,0,30,55,17,6
2020-01-29,US,United States,California,US-CA,18,0,12,44,17,6
2020-01-30,US,United States,California,US-CA,18,0,16,41,13,6
2020-01-31,US,United States,California,US-CA,18,0,14,46,13,8
2020-02-01,US,United States,California,US-CA,15,0,6,41,19,8
2020-02-02,US,United States,California,US-CA,11,0,25,59,22,5
2020-02-03,US,United States,California,US-CA,11,0,23,43,18,5
2020-02-04,US,United States,California,US-CA,10,0,17,36,22,5
2020-02-05,US,United States,California,US-CA,8,0,8,41,13,4
2020-02-06,US,United States,California,US-CA,9,0,16,40,11,4
2020-02-07,US,United States,California,US-CA,9,0,16,45,10,4
2020-02-08,US,United States,California,US-CA,9,0,11,38,19,4
2020-02-09,US,United States,California,US-CA,8,0,20,52,17,5
2020-02-10,US,United States,California,US-CA,7,0,23,42,11,3
2020-02-11,US,United States,California,US-CA,8,0,26,44,14,4
2020-02-12,US,United States,California,US-CA,6,1,16,50,17,3
2020-02-13,US,United States,California,US-CA,7,1,11,47,11,3
2020-02-14,US,United States,California,US-CA,6,1,9,33,11,3
2020-02-15,US,United States,California,US-CA,5,1,21,51,15,2
2020-02-16,US,United States,California,US-CA,5,1,16,49,9,3
2020-02-17,US,United States,California,US-CA,6,1,22,47,19,3
2020-02-18,US,United States,California,US-CA,5,1,12,47,20,3
2020-02-19,US,United States,California,US-CA,5,1,18,44,10,3
2020-02-20,US,United States,California,US-CA,4,1,10,45,26,3
2020-02-21,US,United States,California,US-CA,5,1,13,35,15,2
2020-02-22,US,United States,California,US-CA,6,1,25,44,19,3
2020-02-23,US,United States,California,US-CA,7,1,13,40,16,3
2020-02-24,US,United States,California,US-CA,10,2,18,47,18,5
2020-02-25,US,United States,California,US-CA,13,2,9,36,16,6
2020-02-26,US,United States,California,US-CA,19,3,12,37,9,12
2020-02-27,US,United States,California,US-CA,25,5,24,46,10,13
2020-02-28,US,United States,California,US-CA,24,4,21,47,30,13
2020-02-29,US,United States,California,US-CA,28,5,30,47,21,11
2020-03-01,US,United States,California,US-CA,21,5,24,45,19,9
2020-03-02,US,United States,California,US-CA,26,7,19,45,22,9
2020-03-03,US,United States,California,US-CA,26,7,18,35,22,6
2020-03-04,US,United States,California,US-CA,29,8,21,36,22,6
2020-03-05,US,United States,California,US-CA,36,12,34,58,39,7
2020-03-06,US,United States,California,US-CA,35,11,19,53,31,5
2020-03-07,US,United States,California,US-CA,34,12,26,46,26,6
2020-03-08,US,United States,California,US-CA,33,11,32,57,28,5
2020-03-09,US,United States,California,US-CA,38,16,39,54,24,5
2020-03-10,US,United States,California,US-CA,44,19,21,62,34,5
2020-03-11,US,United States,California,US-CA,52,26,37,74,33,7
2020-03-12,US,United States,California,US-CA,94,47,74,77,76,8
2020-03-13,US,United States,California,US-CA,88,54,84,88,66,9
2020-03-14,US,United States,California,US-CA,83,50,75,75,62,9
2020-03-15,US,United States,California,US-CA,100,57,79,89,59,7
2020-03-16,US,United States,California,US-CA,100,78,75,80,68,6
2020-03-17,US,United States,California,US-CA,87,78,96,97,76,7
2020-03-18,US,United States,California,US-CA,79,75,72,99,85,8
2020-03-19,US,United States,California,US-CA,76,80,90,86,100,9
2020-03-20,US,United States,California,US-CA,80,94,100,76,85,13
2020-03-21,US,United States,California,US-CA,74,84,80,100,69,15
2020-03-22,US,United States,California,US-CA,74,91,90,89,59,16
2020-03-23,US,United States,California,US-CA,67,87,71,84,75,13
2020-03-24,US,United States,California,US-CA,62,83,79,68,79,13
2020-03-25,US,United States,California,US-CA,57,82,73,79,60,12
2020-03-26,US,United States,California,US-CA,60,94,61,74,77,13
2020-03-27,US,United States,California,US-CA,62,94,67,68,63,12
2020-03-28,US,United States,California,US-CA,61,99,66,70,77,15
2020-03-29,US,United States,California,US-CA,58,94,62,81,50,16
2020-03-30,US,United States,California,US-CA,52,95,41,69,66,15
2020-03-31,US,United States,California,US-CA,50,98,50,67,70,23
2020-04-01,US,United States,California,US-CA,49,97,48,59,70,33
2020-04-02,US,United States,California,US-CA,48,100,45,69,56,50
2020-04-03,US,United States,California,US-CA,60,98,46,66,48,82
2020-04-04,US,United States,California,US-CA,64,89,49,60,57,100
2020-04-05,US,United States,California,US-CA,63,93,25,59,36,74
2020-01-01,US,United States,Colorado,US-CO,0,0,16,16,37,1
2020-01-02,US,United States,Colorado,US-CO,0,0,14,25,17,1
2020-01-03,US,United States,Colorado,US-CO,0,0,14,33,16,0
2020-01-04,US,United States,Colorado,US-CO,0,0,16,28,18,1
2020-01-05,US,United States,Colorado,US-CO,0,0,15,29,18,1
2020-01-06,US,United States,Colorado,US-CO,0,0,14,27,0,1
2020-01-07,US,United States,Colorado,US-CO,0,0,28,33,33,1
2020-01-08,US,United States,Colorado,US-CO,0,0,0,33,32,1
2020-01-09,US,United States,Colorado,US-CO,0,0,21,57,16,1
2020-01-10,US,United States,Colorado,US-CO,0,0,14,13,0,1
2020-01-11,US,United States,Colorado,US-CO,0,0,0,15,18,1
2020-01-12,US,United States,Colorado,US-CO,0,0,0,44,0,1
2020-01-13,US,United States,Colorado,US-CO,0,0,13,32,15,1
2020-01-14,US,United States,Colorado,US-CO,0,0,12,24,14,1
2020-01-15,US,United States,Colorado,US-CO,0,0,0,46,31,1
2020-01-16,US,United States,Colorado,US-CO,0,0,0,29,16,1
2020-01-17,US,United States,Colorado,US-CO,0,0,14,16,0,1
2020-01-18,US,United States,Colorado,US-CO,0,0,32,19,19,1
2020-01-19,US,United States,Colorado,US-CO,0,0,31,24,36,2
2020-01-20,US,United States,Colorado,US-CO,0,0,14,31,0,1
2020-01-21,US,United States,Colorado,US-CO,2,0,14,32,16,2
2020-01-22,US,United States,Colorado,US-CO,3,0,0,24,16,1
2020-01-23,US,United States,Colorado,US-CO,3,0,27,24,16,1
2020-01-24,US,United States,Colorado,US-CO,6,0,14,30,24,1
2020-01-25,US,United States,Colorado,US-CO,10,0,24,31,19,2
2020-01-26,US,United States,Colorado,US-CO,11,0,22,29,17,1
2020-01-27,US,United States,Colorado,US-CO,9,0,38,38,15,2
2020-01-28,US,United States,Colorado,US-CO,10,0,13,55,46,1
2020-01-29,US,United States,Colorado,US-CO,9,0,13,26,0,2
2020-01-30,US,United States,Colorado,US-CO,9,0,14,45,32,1
2020-01-31,US,United States,Colorado,US-CO,9,0,0,40,16,2
2020-02-01,US,United States,Colorado,US-CO,8,0,0,19,0,1
2020-02-02,US,United States,Colorado,US-CO,7,0,0,59,0,1
2020-02-03,US,United States,Colorado,US-CO,6,0,12,24,28,1
2020-02-04,US,United States,Colorado,US-CO,4,0,25,47,0,2
2020-02-05,US,United States,Colorado,US-CO,5,0,13,52,31,1
2020-02-06,US,United States,Colorado,US-CO,5,0,0,23,0,2
2020-02-07,US,United States,Colorado,US-CO,5,0,0,37,0,1
2020-02-08,US,United States,Colorado,US-CO,4,0,32,40,19,2
2020-02-09,US,United States,Colorado,US-CO,5,0,39,24,18,1
2020-02-10,US,United States,Colorado,US-CO,4,0,0,56,15,1
2020-02-11,US,United States,Colorado,US-CO,4,0,0,25,0,1
2020-02-12,US,United States,Colorado,US-CO,4,0,13,18,15,1
2020-02-13,US,United States,Colorado,US-CO,5,0,14,32,16,1
2020-02-14,US,United States,Colorado,US-CO,4,0,14,33,17,1
2020-02-15,US,United States,Colorado,US-CO,3,0,32,22,0,2
2020-02-16,US,United States,Colorado,US-CO,3,0,0,34,0,1
2020-02-17,US,United States,Colorado,US-CO,4,1,28,35,16,1
2020-02-18,US,United States,Colorado,US-CO,4,1,0,30,15,0
2020-02-19,US,United States,Colorado,US-CO,3,1,26,35,15,1
2020-02-20,US,United States,Colorado,US-CO,3,0,13,28,0,1
2020-02-21,US,United States,Colorado,US-CO,2,0,40,26,16,2
2020-02-22,US,United States,Colorado,US-CO,3,1,16,27,36,1
2020-02-23,US,United States,Colorado,US-CO,5,1,0,40,0,0
2020-02-24,US,United States,Colorado,US-CO,7,1,13,15,15,1
2020-02-25,US,United States,Colorado,US-CO,10,2,13,15,22,3
2020-02-26,US,United States,Colorado,US-CO,15,2,25,27,37,7
2020-02-27,US,United States,Colorado,US-CO,17,3,0,30,15,6
2020-02-28,US,United States,Colorado,US-CO,18,2,0,26,15,6
2020-02-29,US,United States,Colorado,US-CO,19,3,16,18,18,5
2020-03-01,US,United States,Colorado,US-CO,16,4,30,38,0,4
2020-03-02,US,United States,Colorado,US-CO,22,4,25,38,14,4
2020-03-03,US,United States,Colorado,US-CO,22,4,12,31,22,5
2020-03-04,US,United States,Colorado,US-CO,22,4,13,37,37,2
2020-03-05,US,United States,Colorado,US-CO,27,6,20,28,15,2
2020-03-06,US,United States,Colorado,US-CO,51,12,27,34,47,4
2020-03-07,US,United States,Colorado,US-CO,43,13,0,55,27,2
2020-03-08,US,United States,Colorado,US-CO,32,10,30,41,26,1
2020-03-09,US,United States,Colorado,US-CO,39,13,38,42,22,1
2020-03-10,US,United States,Colorado,US-CO,45,20,12,56,14,3
2020-03-11,US,United States,Colorado,US-CO,57,28,37,51,36,3
2020-03-12,US,United States,Colorado,US-CO,98,51,53,81,69,5
2020-03-13,US,United States,Colorado,US-CO,95,55,68,75,43,3
2020-03-14,US,United States,Colorado,US-CO,84,55,52,81,60,3
2020-03-15,US,United States,Colorado,US-CO,100,60,29,76,59,2
2020-03-16,US,United States,Colorado,US-CO,92,71,31,76,37,2
2020-03-17,US,United States,Colorado,US-CO,84,77,100,100,58,2
2020-03-18,US,United States,Colorado,US-CO,70,73,64,73,75,2
2020-03-19,US,United States,Colorado,US-CO,66,83,44,46,58,4
2020-03-20,US,United States,Colorado,US-CO,64,78,61,76,35,6
2020-03-21,US,United States,Colorado,US-CO,67,76,28,81,25,11
2020-03-22,US,United States,Colorado,US-CO,65,78,43,62,59,10
2020-03-23,US,United States,Colorado,US-CO,66,88,59,49,55,7
2020-03-24,US,United States,Colorado,US-CO,56,81,38,90,59,7
2020-03-25,US,United States,Colorado,US-CO,55,81,32,74,59,4
2020-03-26,US,United States,Colorado,US-CO,55,100,19,45,37,5
2020-03-27,US,United States,Colorado,US-CO,53,85,48,71,49,4
2020-03-28,US,United States,Colorado,US-CO,48,78,35,52,65,7
2020-03-29,US,United States,Colorado,US-CO,46,79,21,66,41,8
2020-03-30,US,United States,Colorado,US-CO,43,80,18,68,70,5
2020-03-31,US,United States,Colorado,US-CO,39,73,12,66,49,11
2020-04-01,US,United States,Colorado,US-CO,39,84,18,45,56,13
2020-04-02,US,United States,Colorado,US-CO,37,78,35,44,34,19
2020-04-03,US,United States,Colorado,US-CO,48,81,29,56,21,60
2020-04-04,US,United States,Colorado,US-CO,51,81,42,65,41,100
2020-04-05,US,United States,Colorado,US-CO,50,80,29,42,100,58
2020-01-01,US,United States,Connecticut,US-CT,0,0,28,34,0,3
2020-01-02,US,United States,Connecticut,US-CT,0,0,24,36,0,0
2020-01-03,US,United States,Connecticut,US-CT,0,0,23,14,0,0
2020-01-04,US,United States,Connecticut,US-CT,0,0,0,36,0,1
2020-01-05,US,United States,Connecticut,US-CT,0,0,25,39,56,1
2020-01-06,US,United States,Connecticut,US-CT,0,0,0,28,0,1
2020-01-07,US,United States,Connecticut,US-CT,0,0,0,24,0,0
2020-01-08,US,United States,Connecticut,US-CT,0,0,23,21,0,0
2020-01-09,US,United States,Connecticut,US-CT,0,0,23,18,0,5
2020-01-10,US,United States,Connecticut,US-CT,0,0,23,25,0,1
2020-01-11,US,United States,Connecticut,US-CT,0,0,27,33,30,4
2020-01-12,US,United States,Connecticut,US-CT,0,0,27,36,29,3
2020-01-13,US,United States,Connecticut,US-CT,0,0,0,13,47,0
2020-01-14,US,United States,Connecticut,US-CT,0,0,31,35,23,1
2020-01-15,US,United States,Connecticut,US-CT,0,0,0,27,0,0
2020-01-16,US,United States,Connecticut,US-CT,0,0,0,10,0,1
2020-01-17,US,United States,Connecticut,US-CT,0,0,24,22,39,0
2020-01-18,US,United States,Connecticut,US-CT,0,0,27,24,0,4
2020-01-19,US,United States,Connecticut,US-CT,0,0,26,48,30,0
2020-01-20,US,United States,Connecticut,US-CT,0,0,36,33,27,0
2020-01-21,US,United States,Connecticut,US-CT,3,0,0,63,0,3
2020-01-22,US,United States,Connecticut,US-CT,3,0,23,39,26,2
2020-01-23,US,United States,Connecticut,US-CT,3,0,23,21,0,5
2020-01-24,US,United States,Connecticut,US-CT,6,0,58,28,52,0
2020-01-25,US,United States,Connecticut,US-CT,7,0,27,32,0,3
2020-01-26,US,United States,Connecticut,US-CT,8,0,24,30,0,6
2020-01-27,US,United States,Connecticut,US-CT,10,0,0,33,24,3
2020-01-28,US,United States,Connecticut,US-CT,10,0,0,41,25,3
2020-01-29,US,United States,Connecticut,US-CT,10,0,23,7,51,2
2020-01-30,US,United States,Connecticut,US-CT,10,0,21,39,24,4
2020-01-31,US,United States,Connecticut,US-CT,10,0,0,10,24,6
2020-02-01,US,United States,Connecticut,US-CT,9,0,27,20,59,4
2020-02-02,US,United States,Connecticut,US-CT,8,0,26,35,0,3
2020-02-03,US,United States,Connecticut,US-CT,7,0,0,23,0,3
2020-02-04,US,United States,Connecticut,US-CT,6,0,22,27,62,4
2020-02-05,US,United States,Connecticut,US-CT,5,0,22,30,0,1
2020-02-06,US,United States,Connecticut,US-CT,5,0,66,37,24,4
2020-02-07,US,United States,Connecticut,US-CT,5,0,0,21,26,2
2020-02-08,US,United States,Connecticut,US-CT,4,0,55,32,0,3
2020-02-09,US,United States,Connecticut,US-CT,4,0,27,72,29,4
2020-02-10,US,United States,Connecticut,US-CT,4,0,32,23,24,0
2020-02-11,US,United States,Connecticut,US-CT,5,1,22,40,48,3
2020-02-12,US,United States,Connecticut,US-CT,4,1,0,34,49,2
2020-02-13,US,United States,Connecticut,US-CT,5,1,23,38,0,3
2020-02-14,US,United States,Connecticut,US-CT,3,0,24,22,0,1
2020-02-15,US,United States,Connecticut,US-CT,3,0,28,29,0,3
2020-02-16,US,United States,Connecticut,US-CT,3,1,27,45,30,5
2020-02-17,US,United States,Connecticut,US-CT,3,1,48,22,27,2
2020-02-18,US,United States,Connecticut,US-CT,4,1,0,20,25,3
2020-02-19,US,United States,Connecticut,US-CT,3,1,22,36,0,1
2020-02-20,US,United States,Connecticut,US-CT,3,1,33,30,49,2
2020-02-21,US,United States,Connecticut,US-CT,3,0,0,27,0,3
2020-02-22,US,United States,Connecticut,US-CT,3,1,0,20,0,1
2020-02-23,US,United States,Connecticut,US-CT,4,1,53,24,59,4
2020-02-24,US,United States,Connecticut,US-CT,7,1,22,36,48,2
2020-02-25,US,United States,Connecticut,US-CT,11,2,21,19,48,8
2020-02-26,US,United States,Connecticut,US-CT,17,3,42,38,23,9
2020-02-27,US,United States,Connecticut,US-CT,19,3,0,26,0,9
2020-02-28,US,United States,Connecticut,US-CT,19,4,22,34,25,13
2020-02-29,US,United States,Connecticut,US-CT,19,4,0,24,86,9
2020-03-01,US,United States,Connecticut,US-CT,18,4,76,46,28,11
2020-03-02,US,United States,Connecticut,US-CT,28,5,0,35,23,8
2020-03-03,US,United States,Connecticut,US-CT,26,4,0,38,46,9
2020-03-04,US,United States,Connecticut,US-CT,25,7,21,36,36,9
2020-03-05,US,United States,Connecticut,US-CT,30,7,22,10,48,3
2020-03-06,US,United States,Connecticut,US-CT,30,12,22,37,62,9
2020-03-07,US,United States,Connecticut,US-CT,43,12,0,47,43,6
2020-03-08,US,United States,Connecticut,US-CT,37,12,26,39,29,1
2020-03-09,US,United States,Connecticut,US-CT,46,18,22,37,24,9
2020-03-10,US,United States,Connecticut,US-CT,58,27,0,20,48,7
2020-03-11,US,United States,Connecticut,US-CT,70,34,43,58,47,5
2020-03-12,US,United States,Connecticut,US-CT,98,54,83,69,35,6
2020-03-13,US,United States,Connecticut,US-CT,84,52,22,78,37,7
2020-03-14,US,United States,Connecticut,US-CT,83,62,78,51,58,9
2020-03-15,US,United States,Connecticut,US-CT,100,61,25,91,84,9
2020-03-16,US,United States,Connecticut,US-CT,99,69,53,100,47,6
2020-03-17,US,United States,Connecticut,US-CT,85,75,62,82,35,6
2020-03-18,US,United States,Connecticut,US-CT,81,74,64,48,48,7
2020-03-19,US,United States,Connecticut,US-CT,77,82,83,97,81,10
2020-03-20,US,United States,Connecticut,US-CT,78,86,80,82,33,14
2020-03-21,US,United States,Connecticut,US-CT,76,81,35,54,66,18
2020-03-22,US,United States,Connecticut,US-CT,74,89,82,50,79,17
2020-03-23,US,United States,Connecticut,US-CT,64,94,64,67,31,14
2020-03-24,US,United States,Connecticut,US-CT,56,82,60,80,45,12
2020-03-25,US,United States,Connecticut,US-CT,58,83,70,72,44,15
2020-03-26,US,United States,Connecticut,US-CT,57,88,41,59,23,13
2020-03-27,US,United States,Connecticut,US-CT,54,91,29,68,97,12
2020-03-28,US,United States,Connecticut,US-CT,55,86,100,74,98,15
2020-03-29,US,United States,Connecticut,US-CT,53,86,33,85,61,19
2020-03-30,US,United States,Connecticut,US-CT,43,92,37,42,62,12
2020-03-31,US,United States,Connecticut,US-CT,43,95,0,34,52,22
2020-04-01,US,United States,Connecticut,US-CT,44,96,47,43,21,25
2020-04-02,US,United States,Connecticut,US-CT,42,91,46,31,31,43
2020-04-03,US,United States,Connecticut,US-CT,53,92,28,57,62,62
2020-04-04,US,United States,Connecticut,US-CT,57,100,57,56,51,100
2020-04-05,US,United States,Connecticut,US-CT,56,92,22,27,100,56
2020-01-01,US,United States,Delaware,US-DE,0,0,0,31,0,0
2020-01-02,US,United States,Delaware,US-DE,0,0,47,57,0,4
2020-01-03,US,United States,Delaware,US-DE,0,0,47,21,0,0
2020-01-04,US,United States,Delaware,US-DE,0,0,0,30,0,0
2020-01-05,US,United States,Delaware,US-DE,0,0,0,42,0,7
2020-01-06,US,United States,Delaware,US-DE,0,0,0,39,0,0
2020-01-07,US,United States,Delaware,US-DE,0,0,0,55,0,4
2020-01-08,US,United States,Delaware,US-DE,0,0,0,20,98,0
2020-01-09,US,United States,Delaware,US-DE,0,0,0,14,0,0
2020-01-10,US,United States,Delaware,US-DE,0,0,0,28,0,4
2020-01-11,US,United States,Delaware,US-DE,0,0,53,16,0,0
2020-01-12,US,United States,Delaware,US-DE,0,0,0,29,0,4
2020-01-13,US,United States,Delaware,US-DE,0,0,42,37,0,3
2020-01-14,US,United States,Delaware,US-DE,0,0,0,18,0,0
2020-01-15,US,United States,Delaware,US-DE,0,0,0,34,0,7
2020-01-16,US,United States,Delaware,US-DE,1,0,48,28,0,4
2020-01-17,US,United States,Delaware,US-DE,1,0,49,36,0,4
2020-01-18,US,United States,Delaware,US-DE,0,0,0,23,0,0
2020-01-19,US,United States,Delaware,US-DE,0,0,0,29,0,0
2020-01-20,US,United States,Delaware,US-DE,1,0,0,21,0,0
2020-01-21,US,United States,Delaware,US-DE,1,0,0,28,0,4
2020-01-22,US,United States,Delaware,US-DE,2,0,0,69,0,0
2020-01-23,US,United States,Delaware,US-DE,3,0,0,0,0,0
2020-01-24,US,United States,Delaware,US-DE,5,0,0,14,0,0
2020-01-25,US,United States,Delaware,US-DE,6,0,0,23,0,0
2020-01-26,US,United States,Delaware,US-DE,6,0,0,35,0,4
2020-01-27,US,United States,Delaware,US-DE,6,0,46,27,0,3
2020-01-28,US,United States,Delaware,US-DE,9,0,47,49,0,4
2020-01-29,US,United States,Delaware,US-DE,7,0,48,21,0,4
2020-01-30,US,United States,Delaware,US-DE,9,0,0,55,0,0
2020-01-31,US,United States,Delaware,US-DE,8,0,0,27,0,4
2020-02-01,US,United States,Delaware,US-DE,6,0,53,31,0,4
2020-02-02,US,United States,Delaware,US-DE,7,0,0,30,54,4
2020-02-03,US,United States,Delaware,US-DE,5,0,0,31,0,3
2020-02-04,US,United States,Delaware,US-DE,4,0,0,40,0,7
2020-02-05,US,United States,Delaware,US-DE,4,0,0,70,100,7
2020-02-06,US,United States,Delaware,US-DE,5,0,0,28,49,0
2020-02-07,US,United States,Delaware,US-DE,4,0,0,20,0,4
2020-02-08,US,United States,Delaware,US-DE,3,0,0,24,0,4
2020-02-09,US,United States,Delaware,US-DE,4,0,0,31,0,0
2020-02-10,US,United States,Delaware,US-DE,2,0,43,19,0,3
2020-02-11,US,United States,Delaware,US-DE,5,0,0,45,0,3
2020-02-12,US,United States,Delaware,US-DE,4,0,0,39,47,3
2020-02-13,US,United States,Delaware,US-DE,7,0,0,40,0,3
2020-02-14,US,United States,Delaware,US-DE,3,0,0,21,0,0
2020-02-15,US,United States,Delaware,US-DE,3,0,51,45,0,4
2020-02-16,US,United States,Delaware,US-DE,2,0,0,15,53,4
2020-02-17,US,United States,Delaware,US-DE,3,2,0,40,49,0
2020-02-18,US,United States,Delaware,US-DE,2,2,0,32,0,3
2020-02-19,US,United States,Delaware,US-DE,2,0,44,19,0,0
2020-02-20,US,United States,Delaware,US-DE,3,0,0,19,0,0
2020-02-21,US,United States,Delaware,US-DE,3,0,0,32,0,0
2020-02-22,US,United States,Delaware,US-DE,2,2,0,22,0,4
2020-02-23,US,United States,Delaware,US-DE,3,0,0,37,0,0
2020-02-24,US,United States,Delaware,US-DE,3,0,0,26,0,3
2020-02-25,US,United States,Delaware,US-DE,7,5,43,0,0,5
2020-02-26,US,United States,Delaware,US-DE,14,2,0,25,0,10
2020-02-27,US,United States,Delaware,US-DE,13,5,0,31,0,3
2020-02-28,US,United States,Delaware,US-DE,17,2,0,66,0,5
2020-02-29,US,United States,Delaware,US-DE,14,4,0,36,0,8
2020-03-01,US,United States,Delaware,US-DE,12,0,0,28,0,7
2020-03-02,US,United States,Delaware,US-DE,21,6,0,19,0,8
2020-03-03,US,United States,Delaware,US-DE,15,4,0,25,91,5
2020-03-04,US,United States,Delaware,US-DE,17,2,0,26,46,10
2020-03-05,US,United States,Delaware,US-DE,18,5,0,26,0,10
2020-03-06,US,United States,Delaware,US-DE,26,9,0,38,0,3
2020-03-07,US,United States,Delaware,US-DE,24,8,49,14,0,6
2020-03-08,US,United States,Delaware,US-DE,22,7,50,52,0,12
2020-03-09,US,United States,Delaware,US-DE,30,2,0,32,0,3
2020-03-10,US,United States,Delaware,US-DE,44,15,0,25,0,7
2020-03-11,US,United States,Delaware,US-DE,61,21,0,50,0,0
2020-03-12,US,United States,Delaware,US-DE,100,49,83,61,0,0
2020-03-13,US,United States,Delaware,US-DE,83,36,0,72,0,8
2020-03-14,US,United States,Delaware,US-DE,72,38,100,73,53,4
2020-03-15,US,United States,Delaware,US-DE,96,49,97,78,51,7
2020-03-16,US,United States,Delaware,US-DE,88,50,42,61,0,6
2020-03-17,US,United States,Delaware,US-DE,78,56,43,75,0,3
2020-03-18,US,United States,Delaware,US-DE,79,68,43,70,0,5
2020-03-19,US,United States,Delaware,US-DE,73,77,43,100,89,13
2020-03-20,US,United States,Delaware,US-DE,70,69,0,43,0,8
2020-03-21,US,United States,Delaware,US-DE,69,73,44,45,0,13
2020-03-22,US,United States,Delaware,US-DE,76,76,43,56,0,3
2020-03-23,US,United States,Delaware,US-DE,65,77,37,60,0,18
2020-03-24,US,United States,Delaware,US-DE,61,71,41,54,0,6
2020-03-25,US,United States,Delaware,US-DE,55,74,0,37,0,5
2020-03-26,US,United States,Delaware,US-DE,58,67,63,49,44,5
2020-03-27,US,United States,Delaware,US-DE,56,75,78,45,0,15
2020-03-28,US,United States,Delaware,US-DE,52,78,0,25,0,15
2020-03-29,US,United States,Delaware,US-DE,53,81,0,38,45,8
2020-03-30,US,United States,Delaware,US-DE,46,100,59,69,0,12
2020-03-31,US,United States,Delaware,US-DE,45,94,0,66,40,26
2020-04-01,US,United States,Delaware,US-DE,44,80,77,61,0,30
2020-04-02,US,United States,Delaware,US-DE,40,79,38,56,40,22
2020-04-03,US,United States,Delaware,US-DE,48,74,38,22,41,60
2020-04-04,US,United States,Delaware,US-DE,55,76,43,50,0,100
2020-04-05,US,United States,Delaware,US-DE,58,78,0,26,97,61
2020-01-01,US,United States,District of Columbia,US-DC,0,0,43,0,63,7
2020-01-02,US,United States,District of Columbia,US-DC,0,0,0,28,0,4
